Weather;Description;Temperature;Feels_Like;Temp_Min;Temp_Max;Pressure;Humidity;Visibility;Wind_Speed;Wind_Gust;Wind_Deg;Clouds_Level;Datetime;Sunrise;Sunset
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 298.91; 298.93; 296.18; 300.16;1014;53;10000; 2.06;0;0;20;1685529699;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 299.13; 299.13; 296.18; 300.44;1014;53;10000; 2.24; 4.47;60;20;1685530494;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.85; 298.86; 297.45; 299.88;1014;53;10000; 3.09;0;0;20;1685531126;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685531916;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 298.89; 298.93; 297.18; 300.05;1014;54;10000; 3.09;0;0;20;1685532235;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.11; 299.11; 297.18; 301.27;1014;53;10000; 3.6;0;180;20;1685532823;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.31; 299.31; 297.18; 301.27;1014;52;10000; 3.6;0;180;20;1685533309;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.89; 300.44; 299.04; 300.71;1014;52;10000; 3.6;0;180;20;1685534156;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.57; 299.57; 298.48; 300.44;1013;53;10000; 4.12;0;180;20;1685534707;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.42; 299.42; 298.84; 300.44;1013;53;10000; 4.12;0;180;20;1685535344;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.09; 299.12; 298.28; 300.44;1013;53;10000; 4.12;0;180;20;1685535618;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; few clouds; 299.07; 299.13; 297.92; 300.44;1013;54;10000; 4.12;0;180;20;1685536280;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.23; 299.23; 297.37; 300.44;1013;54;10000; 4.12;0;190;40;1685536716;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 299.14; 299.14; 296.41; 300.44;1013;54;10000; 4.12;0;190;40;1685537528;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.94; 298.98; 296.96; 300.44;1013;54;10000; 4.12;0;190;40;1685538014;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.78; 298.83; 296.81; 299.88;1013;55;10000; 4.63;0;200;40;1685538600;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.65; 298.72; 296.18; 299.88;1013;56;10000; 4.63;0;200;40;1685539418;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.34; 298.43; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540106;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.37; 298.46; 296.18; 299.05;1014;58;10000; 4.12;0;190;40;1685540450;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.38; 298.45; 295.29; 299.05;1014;57;10000; 4.12;0;190;40;1685541173;1685504074;1685557622
 Clouds; scattered clouds; 298.64; 298.73; 295.7; 299.88;1014;57;10000; 4.12;0;190;40;1685541570;1685504074;1685557622
 Clouds; scattered clouds; 298.64; 298.73; 295.7; 299.88;1014;57;10000; 4.12;0;190;40;1685541570;1685504074;1685557622
 Clouds; scattered clouds; 298.64; 298.73; 295.7; 299.88;1014;57;10000; 4.12;0;190;40;1685541570;1685504074;1685557622
